date,corrected,state
2020-06-15,0.040235294117647064,Connecticut
2020-06-15,0.05141176470588236,Delaware
2020-06-15,0.03688235294117647,Florida
2020-06-15,0.05141176470588236,Georgia
2020-06-15,0.05141176470588236,Hawaii
2020-06-15,0.039117647058823535,Idaho
2020-06-15,0.04247058823529412,Illinois
2020-06-15,0.03464705882352942,Indiana
2020-06-15,0.03464705882352942,Iowa
2020-06-15,0.02570588235294118,Kansas
2020-06-15,0.0491764705882353,Kentucky
2020-06-15,0.03576470588235294,Louisiana
2020-06-15,0.05700000000000001,Maine
2020-06-15,0.039117647058823535,Maryland
2020-06-15,0.046941176470588236,Massachusetts
2020-06-15,0.03464705882352942,Michigan
2020-06-15,0.039117647058823535,Minnesota
2020-06-15,0.022352941176470593,Mississippi
2020-06-15,0.039117647058823535,Missouri
2020-06-15,0.04358823529411765,Montana
2020-06-15,0.03688235294117647,Nebraska
2020-06-15,0.05364705882352941,Nevada
2020-06-15,0.026823529411764704,New Hampshire
2020-06-15,0.044705882352941186,New Jersey
2020-06-15,0.06929411764705884,New Mexico
2020-06-15,0.04805882352941177,New York
2020-06-15,0.04247058823529412,North Carolina
2020-06-15,0.04358823529411765,North Dakota
2020-06-15,0.05588235294117648,Ohio
2020-06-15,0.039117647058823535,Oklahoma
2020-06-15,0.11176470588235296,Oregon
2020-06-15,0.05141176470588236,Pennsylvania
2020-06-15,0.05141176470588236,Rhode Island
2020-06-15,0.02794117647058824,South Carolina
2020-06-15,0.020117647058823532,South Dakota
2020-06-15,0.05141176470588236,Tennessee
2020-06-15,0.03464705882352942,Texas
2020-06-15,0.04805882352941177,Utah
2020-06-15,0.030176470588235298,Vermont
2020-06-15,0.05141176470588236,Virginia
2020-06-15,0.09164705882352941,Washington
2020-06-15,0.03464705882352942,West Virginia
2020-06-15,0.046941176470588236,Wisconsin
2020-06-15,0.030176470588235298,Wyoming
2020-06-22,0.01826470588235294,Alabama
2020-06-22,0.012852941176470588,Alaska
2020-06-22,0.024352941176470588,Arizona
2020-06-22,0.025705882352941176,Arkansas
2020-06-22,0.03247058823529412,California
2020-06-22,0.03720588235294117,Colorado
2020-06-22,0.016911764705882352,Connecticut
2020-06-22,0.024352941176470588,Delaware
2020-06-22,0.02164705882352941,Florida
2020-06-22,0.029088235294117647,Georgia
2020-06-22,0.023676470588235295,Hawaii
2020-06-22,0.027735294117647063,Idaho
2020-06-22,0.03111764705882353,Illinois
2020-06-22,0.02638235294117647,Indiana
2020-06-22,0.028411764705882355,Iowa
2020-06-22,0.025029411764705883,Kansas
2020-06-22,0.04329411764705882,Kentucky
2020-06-22,0.020970588235294116,Louisiana
2020-06-22,0.024352941176470588,Maine
2020-06-22,0.03314705882352941,Maryland
2020-06-22,0.027735294117647063,Massachusetts
2020-06-22,0.027735294117647063,Michigan
2020-06-22,0.02164705882352941,Minnesota
2020-06-22,0.01488235294117647,Mississippi
2020-06-22,0.035176470588235295,Missouri
2020-06-22,0.039911764705882355,Montana
2020-06-22,0.029088235294117647,Nebraska
2020-06-22,0.03788235294117647,Nevada
2020-06-22,0.027058823529411764,New Hampshire
2020-06-22,0.02638235294117647,New Jersey
2020-06-22,0.016911764705882352,New Mexico
2020-06-22,0.027735294117647063,New York
2020-06-22,0.03044117647058824,North Carolina
2020-06-22,0.0115,North Dakota
2020-06-22,0.03111764705882353,Ohio
2020-06-22,0.02638235294117647,Oklahoma
2020-06-22,0.044647058823529415,Oregon
2020-06-22,0.034499999999999996,Pennsylvania
2020-06-22,0.03179411764705882,Rhode Island
2020-06-22,0.03044117647058824,South Carolina
2020-06-22,0.02638235294117647,South Dakota
2020-06-22,0.03314705882352941,Tennessee
2020-06-22,0.025029411764705883,Texas
2020-06-22,0.028411764705882355,Utah
2020-06-22,0.023676470588235295,Vermont
2020-06-22,0.034499999999999996,Virginia
2020-06-22,0.049382352941176474,Washington
2020-06-22,0.03044117647058824,West Virginia
2020-06-22,0.04329411764705882,Wisconsin
2020-06-22,0.01488235294117647,Wyoming
2020-06-29,0.029058823529411765,Alabama
2020-06-29,0.028294117647058827,Alaska
2020-06-29,0.026764705882352944,Arizona
2020-06-29,0.032882352941176474,Arkansas
2020-06-29,0.03670588235294118,California
2020-06-29,0.04358823529411765,Colorado
2020-06-29,0.02370588235294118,Connecticut
2020-06-29,0.04358823529411765,Delaware
2020-06-29,0.026764705882352944,Florida
2020-06-29,0.029823529411764707,Georgia
2020-06-29,0.05123529411764706,Hawaii
2020-06-29,0.03135294117647059,Idaho
2020-06-29,0.028294117647058827,Illinois
2020-06-29,0.03364705882352942,Indiana
2020-06-29,0.02523529411764706,Iowa
2020-06-29,0.029058823529411765,Kansas
2020-06-29,0.03364705882352942,Kentucky
2020-06-29,0.02370588235294118,Louisiana
2020-06-29,0.026764705882352944,Maine
2020-06-29,0.02447058823529412,Maryland
2020-06-29,0.021411764705882352,Massachusetts
2020-06-29,0.030588235294117652,Michigan
2020-06-29,0.03823529411764706,Minnesota
2020-06-29,0.027529411764705886,Mississippi
2020-06-29,0.030588235294117652,Missouri
2020-06-29,0.028294117647058827,Montana
2020-06-29,0.020647058823529414,Nebraska
2020-06-29,0.026000000000000002,Nevada
2020-06-29,0.022176470588235297,New Hampshire
2020-06-29,0.04052941176470588,New Jersey
2020-06-29,0.03747058823529412,New Mexico
2020-06-29,0.029058823529411765,New York
2020-06-29,0.02447058823529412,North Carolina
2020-06-29,0.01223529411764706,North Dakota
2020-06-29,0.02447058823529412,Ohio
2020-06-29,0.03135294117647059,Oklahoma
2020-06-29,0.06882352941176471,Oregon
2020-06-29,0.03441176470588236,Pennsylvania
2020-06-29,0.011470588235294118,Rhode Island
2020-06-29,0.030588235294117652,South Carolina
2020-06-29,0.021411764705882352,South Dakota
2020-06-29,0.03594117647058824,Tennessee
2020-06-29,0.02447058823529412,Texas
2020-06-29,0.07647058823529412,Utah
2020-06-29,0.029823529411764707,Vermont
2020-06-29,0.03670588235294118,Virginia
2020-06-29,0.0741764705882353,Washington
2020-06-29,0.017588235294117648,West Virginia
2020-06-29,0.03747058823529412,Wisconsin
2020-06-29,0.03900000000000001,Wyoming
2020-07-06,0.023294117647058826,Alabama
2020-07-06,0.008470588235294119,Alaska
2020-07-06,0.018000000000000002,Arizona
2020-07-06,0.02805882352941177,Arkansas
2020-07-06,0.027529411764705886,California
2020-07-06,0.02647058823529412,Colorado
2020-07-06,0.02435294117647059,Connecticut
2020-07-06,0.018529411764705885,Delaware
2020-07-06,0.023294117647058826,Florida
2020-07-06,0.027529411764705886,Georgia
2020-07-06,0.030705882352941184,Hawaii
2020-07-06,0.021176470588235297,Idaho
2020-07-06,0.016411764705882355,Illinois
2020-07-06,0.04129411764705883,Indiana
2020-07-06,0.011647058823529413,Iowa
2020-07-06,0.03441176470588236,Kansas
2020-07-06,0.029117647058823533,Kentucky
2020-07-06,0.009529411764705883,Louisiana
2020-07-06,0.010588235294117648,Maine
2020-07-06,0.020647058823529414,Maryland
2020-07-06,0.020117647058823532,Massachusetts
2020-07-06,0.031235294117647062,Michigan
2020-07-06,0.03441176470588236,Minnesota
2020-07-06,0.01323529411764706,Mississippi
2020-07-06,0.029117647058823533,Missouri
2020-07-06,0.020647058823529414,Montana
2020-07-06,0.005294117647058824,Nebraska
2020-07-06,0.030705882352941184,Nevada
2020-07-06,0.0481764705882353,New Hampshire
2020-07-06,0.015352941176470592,New Jersey
2020-07-06,0.03547058823529412,New Mexico
2020-07-06,0.020117647058823532,New York
2020-07-06,0.02170588235294118,North Carolina
2020-07-06,0.02223529411764706,North Dakota
2020-07-06,0.025411764705882356,Ohio
2020-07-06,0.02858823529411765,Oklahoma
2020-07-06,0.05294117647058824,Oregon
2020-07-06,0.025411764705882356,Pennsylvania
2020-07-06,0.019058823529411767,Rhode Island
2020-07-06,0.024882352941176474,South Carolina
2020-07-06,0.006882352941176471,South Dakota
2020-07-06,0.027529411764705886,Tennessee
2020-07-06,0.019058823529411767,Texas
2020-07-06,0.05029411764705883,Utah
2020-07-06,0.030705882352941184,Vermont
2020-07-06,0.021176470588235297,Virginia
2020-07-06,0.04447058823529412,Washington
2020-07-06,0.014294117647058825,West Virginia
2020-07-06,0.027,Wisconsin
2020-07-06,0.029647058823529412,Wyoming
2020-07-13,0.008470588235294117,Alabama
2020-07-13,0.008,Alaska
2020-07-13,0.008470588235294117,Arizona
2020-07-13,0.011764705882352941,Arkansas
2020-07-13,0.013176470588235295,California
2020-07-13,0.007058823529411765,Colorado
2020-07-13,0.010352941176470589,Connecticut
2020-07-13,0.0042352941176470585,Delaware
2020-07-13,0.008,Florida
2020-07-13,0.00988235294117647,Georgia
2020-07-13,0.008470588235294117,Hawaii
2020-07-13,0.02823529411764706,Idaho
2020-07-13,0.013176470588235295,Illinois
2020-07-13,0.0075294117647058826,Indiana
2020-07-13,0.0051764705882352945,Iowa
2020-07-13,0.008941176470588235,Kansas
2020-07-13,0.011764705882352941,Kentucky
2020-07-13,0.009411764705882352,Louisiana
2020-07-13,0.006588235294117647,Maine
2020-07-13,0.008941176470588235,Maryland
2020-07-13,0.00988235294117647,Massachusetts
2020-07-13,0.012235294117647058,Michigan
2020-07-13,0.008,Minnesota
2020-07-13,0.011294117647058824,Mississippi
2020-07-13,0.011294117647058824,Missouri
2020-07-13,0.007058823529411765,Montana
2020-07-13,0.004705882352941176,Nebraska
2020-07-13,0.008,Nevada
2020-07-13,0.002823529411764706,New Hampshire
2020-07-13,0.007058823529411765,New Jersey
2020-07-13,0.008941176470588235,New Mexico
2020-07-13,0.01411764705882353,New York
2020-07-13,0.0075294117647058826,North Carolina
2020-07-13,0.010352941176470589,North Dakota
2020-07-13,0.009411764705882352,Ohio
2020-07-13,0.006117647058823529,Oklahoma
2020-07-13,0.047058823529411764,Oregon
2020-07-13,0.011294117647058824,Pennsylvania
2020-07-13,0.0051764705882352945,Rhode Island
2020-07-13,0.008,South Carolina
2020-07-13,0.0,South Dakota
2020-07-13,0.008470588235294117,Tennessee
2020-07-13,0.007058823529411765,Texas
2020-07-13,0.010352941176470589,Utah
2020-07-13,0.010823529411764706,Vermont
2020-07-13,0.010352941176470589,Virginia
2020-07-13,0.01788235294117647,Washington
2020-07-13,0.010352941176470589,West Virginia
2020-07-13,0.011294117647058824,Wisconsin
2020-07-13,0.004705882352941176,Wyoming
2020-07-20,0.010147058823529412,Alabama
2020-07-20,0.0115,Alaska
2020-07-20,0.010147058823529412,Arizona
2020-07-20,0.008794117647058824,Arkansas
2020-07-20,0.01826470588235294,California
2020-07-20,0.020970588235294116,Colorado
2020-07-20,0.012852941176470588,Connecticut
2020-07-20,0.01623529411764706,Delaware
2020-07-20,0.008794117647058824,Florida
2020-07-20,0.010823529411764706,Georgia
2020-07-20,0.01623529411764706,Hawaii
2020-07-20,0.06223529411764706,Idaho
2020-07-20,0.017588235294117648,Illinois
2020-07-20,0.014205882352941178,Indiana
2020-07-20,0.00811764705882353,Iowa
2020-07-20,0.006764705882352941,Kansas
2020-07-20,0.035176470588235295,Kentucky
2020-07-20,0.010823529411764706,Louisiana
2020-07-20,0.010823529411764706,Maine
2020-07-20,0.012852941176470588,Maryland
2020-07-20,0.015558823529411766,Massachusetts
2020-07-20,0.012852941176470588,Michigan
2020-07-20,0.013529411764705882,Minnesota
2020-07-20,0.006764705882352941,Mississippi
2020-07-20,0.01488235294117647,Missouri
2020-07-20,0.0115,Montana
2020-07-20,0.019617647058823528,Nebraska
2020-07-20,0.025705882352941176,Nevada
2020-07-20,0.007441176470588235,New Hampshire
2020-07-20,0.009470588235294118,New Jersey
2020-07-20,0.01488235294117647,New Mexico
2020-07-20,0.012176470588235294,New York
2020-07-20,0.013529411764705882,North Carolina
2020-07-20,0.012852941176470588,North Dakota
2020-07-20,0.014205882352941178,Ohio
2020-07-20,0.006088235294117647,Oklahoma
2020-07-20,0.06764705882352941,Oregon
2020-07-20,0.012176470588235294,Pennsylvania
2020-07-20,0.01488235294117647,Rhode Island
2020-07-20,0.008794117647058824,South Carolina
2020-07-20,0.008794117647058824,South Dakota
2020-07-20,0.010147058823529412,Tennessee
2020-07-20,0.01623529411764706,Texas
2020-07-20,0.012852941176470588,Utah
2020-07-20,0.0033823529411764705,Vermont
2020-07-20,0.018941176470588236,Virginia
2020-07-20,0.044647058823529415,Washington
2020-07-20,0.009470588235294118,West Virginia
2020-07-20,0.010147058823529412,Wisconsin
2020-07-20,0.0,Wyoming
2020-07-27,0.013529411764705885,Alabama
2020-07-27,0.015294117647058826,Alaska
2020-07-27,0.018235294117647058,Arizona
2020-07-27,0.013529411764705885,Arkansas
2020-07-27,0.018823529411764708,California
2020-07-27,0.021176470588235297,Colorado
2020-07-27,0.020588235294117647,Connecticut
2020-07-27,0.0029411764705882357,Delaware
2020-07-27,0.009411764705882354,Florida
2020-07-27,0.011176470588235295,Georgia
2020-07-27,0.013529411764705885,Hawaii
2020-07-27,0.02764705882352941,Idaho
2020-07-27,0.01647058823529412,Illinois
2020-07-27,0.010588235294117648,Indiana
2020-07-27,0.009411764705882354,Iowa
2020-07-27,0.024705882352941178,Kansas
2020-07-27,0.01647058823529412,Kentucky
2020-07-27,0.01411764705882353,Louisiana
2020-07-27,0.018235294117647058,Maine
2020-07-27,0.012941176470588237,Maryland
2020-07-27,0.011176470588235295,Massachusetts
2020-07-27,0.011764705882352943,Michigan
2020-07-27,0.018823529411764708,Minnesota
2020-07-27,0.005294117647058824,Mississippi
2020-07-27,0.015294117647058826,Missouri
2020-07-27,0.006470588235294119,Montana
2020-07-27,0.02647058823529412,Nebraska
2020-07-27,0.01588235294117647,Nevada
2020-07-27,0.01,New Hampshire
2020-07-27,0.012352941176470589,New Jersey
2020-07-27,0.021764705882352943,New Mexico
2020-07-27,0.01411764705882353,New York
2020-07-27,0.011764705882352943,North Carolina
2020-07-27,0.018235294117647058,North Dakota
2020-07-27,0.01411764705882353,Ohio
2020-07-27,0.017058823529411765,Oklahoma
2020-07-27,0.05882352941176471,Oregon
2020-07-27,0.015294117647058826,Pennsylvania
2020-07-27,0.02235294117647059,Rhode Island
2020-07-27,0.010588235294117648,South Carolina
2020-07-27,0.024705882352941178,South Dakota
2020-07-27,0.012352941176470589,Tennessee
2020-07-27,0.018235294117647058,Texas
2020-07-27,0.02,Utah
2020-07-27,0.009411764705882354,Vermont
2020-07-27,0.012352941176470589,Virginia
2020-07-27,0.025882352941176474,Washington
2020-07-27,0.00411764705882353,West Virginia
2020-07-27,0.020588235294117647,Wisconsin
2020-07-27,0.005882352941176471,Wyoming
2020-08-03,0.0037058823529411765,Alabama
2020-08-03,0.03376470588235294,Alaska
2020-08-03,0.014,Arizona
2020-08-03,0.014411764705882353,Arkansas
2020-08-03,0.012352941176470589,California
2020-08-03,0.00988235294117647,Colorado
2020-08-03,0.007411764705882353,Connecticut
2020-08-03,0.009470588235294118,Delaware
2020-08-03,0.005764705882352942,Florida
2020-08-03,0.009470588235294118,Georgia
2020-08-03,0.012352941176470589,Hawaii
2020-08-03,0.00411764705882353,Idaho
2020-08-03,0.015647058823529413,Illinois
2020-08-03,0.007823529411764707,Indiana
2020-08-03,0.009058823529411765,Iowa
2020-08-03,0.011529411764705884,Kansas
2020-08-03,0.01111764705882353,Kentucky
2020-08-03,0.009470588235294118,Louisiana
2020-08-03,0.01111764705882353,Maine
2020-08-03,0.0061764705882352946,Maryland
2020-08-03,0.013176470588235295,Massachusetts
